artist,genre,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_popularity,added_at
Brand New,emo/indie rock/screamo,The Devil And God Are Raging Inside Me,Sowing Season (Yeah),0g5TiUXg4GP1aDDHygH2N6,0.475,0.703,4,-4.135,0,0.0393,0.0911,0.203,0.203,114.297,270733,3,40.0,2020-09-17T16:28:08Z
Interpol,alternative dance/alternative rock/indie rock/modern rock/new rave/rock,Turn on the Bright Lights (Tenth Anniversary Edition),Pda - Remastered,6v6QRScwMS5T3QLDVRAm1G,0.23,0.906,6,-5.713,0,0.0695,0.873,0.0868,0.262,138.115,300053,4,0.0,2020-09-17T16:28:30Z
Interpol,alternative dance/alternative rock/indie rock/modern rock/new rave/rock,Turn on the Bright Lights (Tenth Anniversary Edition),Hands Away - Remastered,1cUW6bDYypwAKBqC0u2Rfr,0.382,0.785,9,-9.322,0,0.0339,0.885,0.0728,0.303,128.058,185627,4,0.0,2020-09-17T16:28:30Z
Interpol,alternative dance/alternative rock/indie rock/modern rock/new rave/rock,Turn on the Bright Lights,Obstacle 1,1v3H5oOSFpYcSAcgkhJYdp,0.382,0.941,5,-4.906,1,0.0622,0.52,0.0708,0.371,120.53,251333,4,0.0,2020-09-17T16:28:30Z
Brand New,emo/indie rock/screamo,The Devil And God Are Raging Inside Me,Degausser,6gYf25f5BxxhS2Mwxqz7i3,0.559,0.814,4,-3.157,0,0.0544,2.29e-05,0.0968,0.164,143.851,324907,4,37.0,2020-09-17T16:28:44Z
The Strokes,alternative rock/garage rock/modern rock/permanent wave/rock,Is This It,Someday,56NkIxSZZiMpFP5ZNSxtnT,0.542,0.531,9,-7.481,1,0.0301,1.51e-06,0.338,0.671,105.97,183391,4,71.0,2020-09-20T19:11:35Z
The Strokes,alternative rock/garage rock/modern rock/permanent wave/rock,Is This It,Last Nite,7kzKAuUzOITUauHAhoMoxA,0.624,0.91,0,-5.703,1,0.0297,0.000198,0.0789,0.767,104.042,193051,4,76.0,2020-09-20T19:11:43Z
The Strokes,alternative rock/garage rock/modern rock/permanent wave/rock,Is This It,"Alone, Together",4pXyK9GW7fuT645U0DLYYF,0.511,0.855,7,-5.752,1,0.0307,0.89,0.0694,0.962,142.985,188314,4,54.0,2020-09-20T19:30:21Z
Phoenix,alternative dance/indie rock/modern rock/new rave/pop rock/rock independant francais,Wolfgang Amadeus Phoenix,1901,1mvyqSb1tOvtVP1qfWEyPa,0.607,0.835,0,-5.427,1,0.0415,4.71e-05,0.195,0.719,144.087,193120,4,66.0,2020-09-21T06:02:51Z
Phoenix,alternative dance/indie rock/modern rock/new rave/pop rock/rock independant francais,Wolfgang Amadeus Phoenix,Lisztomania,7zkDEBSxkcBVsStS4qBFpK,0.635,0.786,0,-6.46,1,0.0377,0.00767,0.497,0.305,97.54,241547,4,67.0,2020-09-21T06:26:59Z
Falling In Reverse,metalcore/modern rock/rap metal/rock,Carry On,Carry On,3GSMJpuz3rFU8WtCws1rv5,0.399,0.87,1,-4.91,0,0.0532,0,0.361,0.298,149.081,294765,4,64.0,2020-10-13T13:21:01Z
The Dangerous Summer,alternative emo/anthem emo/emo/neon pop punk/pop emo/pop punk,Fuck Them All,Fuck Them All,5XTKO227Jtu81Ni41Fi9Gj,0.539,0.887,2,-6.935,1,0.037,4.18e-06,0.267,0.448,100.017,196800,4,56.0,2020-10-14T10:54:34Z
KennyHoopla,modern rock/pop punk,lost cause//,lost cause//,6FyIQUmJRV78BNo7FGcN0P,0.832,0.545,4,-10.137,0,0.0706,0.157,0.15,0.51,115.995,195078,4,46.0,2020-10-14T11:19:33Z
KennyHoopla,modern rock/pop punk,how will i rest in peace if i'm buried by a highway?//,how will i rest in peace if i'm buried by a highway?//,4jFLw7QqWlv3lZr980HyYW,0.479,0.844,1,-4.338,0,0.0819,3.91e-06,0.195,0.49,159.852,218533,4,64.0,2020-10-14T11:19:35Z
KennyHoopla,modern rock/pop punk,how will i rest in peace if i'm buried by a highway?//,plastic door//,5O24LBipnyWNsnWLEtEihs,0.659,0.84,2,-4.711,1,0.0291,0.00101,0.171,0.401,119.999,210991,4,49.0,2020-10-14T11:19:37Z
Greta Van Fleet,modern blues rock/modern hard rock/rock,From The Fires,Black Smoke Rising,32BEasyNQgqXQJKoVa0fUw,0.558,0.902,7,-4.018,1,0.0464,0.000148,0.0852,0.572,100.027,259893,4,71.0,2020-10-15T09:13:40Z
Greta Van Fleet,modern blues rock/modern hard rock/rock,From The Fires,Highway Tune,7aOor99o8NNLZYElOXlBG1,0.582,0.962,4,-3.037,1,0.0542,0.128,0.283,0.506,123.971,180640,4,74.0,2020-10-15T09:13:46Z
Greta Van Fleet,modern blues rock/modern hard rock/rock,From The Fires,Safari Song,1BfR5GMOgW0peHkPxrwf11,0.362,0.928,2,-4.015,1,0.0503,1.61e-05,0.315,0.678,175.868,234600,4,70.0,2020-10-15T09:13:51Z
Greta Van Fleet,modern blues rock/modern hard rock/rock,Anthem Of The Peaceful Army,Age Of Man,54DIzLw4LLxB3n1XiiQftU,0.46,0.601,6,-5.486,0,0.0304,0.715,0.0954,0.247,136.912,366187,4,62.0,2020-10-19T07:53:40Z
Bring Me The Horizon,melodic metalcore/metalcore/rock/uk metalcore,Teardrops,Teardrops,3aniWcwiiYKHpm3F5TdeKD,0.497,0.916,7,-3.323,1,0.108,0,0.36,0.401,96.051,215004,4,69.0,2020-10-29T19:25:39Z
Current Joys,indie pop/lo-fi indie,A Different Age,A Different Age,33zkyZqgYHCbDODhvsSsj4,0.627,0.371,2,-10.621,1,0.0269,0.0672,0.0759,0.361,143.932,412418,4,25.0,2020-11-04T09:53:00Z
Corey Taylor,alternative metal/alternative rock/nu metal,CMFT,Black Eyes Blue,2Gx3kLdFT0elzqKG7SFyCw,0.551,0.98,8,-3.755,0,0.0451,4.16e-06,0.142,0.561,119.041,202446,4,51.0,2020-11-12T20:21:24Z
Rainbow Kitten Surprise,modern rock/stomp and holler,RKS,Cocaine Jesus,0ZAbupc7jAQpG9IxojQ3s3,0.822,0.362,2,-7.462,1,0.0411,0,0.313,0.159,119.903,229667,4,72.0,2020-11-17T13:32:55Z
Rainbow Kitten Surprise,modern rock/stomp and holler,Seven + Mary,First Class,7trx783SvnHhKkmgSSTIFJ,0.554,0.337,1,-10.189,1,0.0351,0,0.0871,0.216,89.961,343485,4,69.0,2020-11-17T13:33:04Z
Hands Like Houses,australian metalcore/australian post-hardcore/metalcore/post-screamo/progressive post-hardcore/screamo,Dissonants,Division Symbols,0VGNnnuZRtbPL8vy6hIit8,0.452,0.961,11,-3.085,0,0.0738,1.15e-05,0.44,0.547,162.036,220640,4,51.0,2020-11-25T20:09:21Z
Hands Like Houses,australian metalcore/australian post-hardcore/metalcore/post-screamo/progressive post-hardcore/screamo,Space,Space,6IvXUOR3cAcItWmRdsrFNl,0.509,0.822,6,-5.073,0,0.0818,0,0.114,0.539,153.966,184200,4,49.0,2020-12-01T17:00:54Z
Falling In Reverse,metalcore/modern rock/rap metal/rock,Losing My Life,Losing My Life,6SeFPYWv9lIlSWanyEDYf5,0.446,0.927,2,-3.727,0,0.228,0,0.0931,0.274,160.031,299016,4,61.0,2020-12-07T10:18:32Z
TV On The Radio,alternative dance/alternative rock/brooklyn indie/indie pop/indie rock/indietronica/modern rock/new rave/rock/stomp and holler,Return To Cookie Mountain,Wolf Like Me,3ORCMXu4CAvrrzUodj91gA,0.346,0.785,7,-4.991,1,0.0434,0.00806,0.124,0.186,175.986,277467,4,23.0,2020-12-17T14:02:00Z
The Naked And Famous,alternative dance/auckland indie/electropop/indie poptimism/indie rock/indietronica/kiwi rock/metropopolis/modern rock/pop rock/shimmer pop,"Passive Me, Aggressive You",Young Blood,25nzKGDiua1lE9Qo5V19GL,0.579,0.865,6,-4.692,1,0.0302,0.000221,0.649,0.358,104.99,246600,4,71.0,2020-12-23T12:27:00Z
The Naked And Famous,alternative dance/auckland indie/electropop/indie poptimism/indie rock/indietronica/kiwi rock/metropopolis/modern rock/pop rock/shimmer pop,"Passive Me, Aggressive You",Punching In A Dream,5PtEpuVX03k9bOUwilL5EO,0.473,0.883,6,-3.65,1,0.047,0.000967,0.142,0.164,115.048,238133,4,66.0,2020-12-23T12:27:15Z
I Prevail,nu-metalcore,Lifelines,Alone,6c9xVWbPeVPgrmWTYYeMTr,0.539,0.746,6,-5.242,0,0.036,5.08e-06,0.085,0.287,118.994,221000,4,62.0,2020-12-28T12:55:12Z
Emarosa,lexington ky indie/metalcore/post-hardcore/progressive post-hardcore/screamo,131,Sure,1ffNKr5A2uIG9cP1SU7NcN,0.447,0.93,7,-2.852,0,0.0417,0.000482,0.134,0.303,147.052,234446,4,50.0,2020-12-28T13:35:40Z
Emarosa,lexington ky indie/metalcore/post-hardcore/progressive post-hardcore/screamo,Peach Club,Cautious,1Z7DlH9AeV59TyD0LQTvNi,0.535,0.91,10,-4.26,1,0.0511,1e-06,0.0698,0.528,89.985,195133,4,54.0,2020-12-28T14:54:11Z
Kings of Leon,modern rock/rock,"The Bandit / 100,000 People",The Bandit,55meRTYBw8S5q7KF3DkjL7,0.394,0.833,0,-5.18,1,0.042,0.811,0.109,0.362,145.082,250961,4,62.0,2021-01-14T12:57:47Z
All Time Low,modern rock/pop punk/rock,"Wake Up, Sunshine",Monsters (feat. blackbear),0tyR7Bu9P086aWBFZ4QJoo,0.369,0.845,0,-3.449,0,0.0611,0,0.416,0.782,78.532,174068,4,77.0,2021-01-14T15:08:19Z
"nothing,nowhere.",emo rap/pop rap/sad rap,ruiner,hammer,2Y4ol1FiPdSPMwaEMJgXMN,0.653,0.78,5,-7.253,0,0.0663,3.23e-06,0.117,0.26,179.928,204000,4,63.0,2021-01-14T15:13:29Z
Bring Me The Horizon,melodic metalcore/metalcore/rock/uk metalcore,POST HUMAN: SURVIVAL HORROR,Parasite Eve,36xBFaVGjqm7le8CTHytUj,0.589,0.797,9,-5.464,1,0.15,4.35e-06,0.383,0.232,102.489,291813,4,69.0,2021-01-26T19:27:13Z
KennyHoopla,modern rock/pop punk,estella//,estella//,4v2Bq0xDB7uNN73I5b44Du,0.472,0.811,8,-5.121,1,0.0612,0.000143,0.373,0.637,164.991,118733,4,62.0,2021-05-19T20:56:27Z
"nothing,nowhere.",emo rap/pop rap/sad rap,Trauma Factory,blood (feat. KennyHoopla & JUDGE),5pChG5dPjvpYCEeChn5vmM,0.614,0.817,4,-4.588,0,0.144,3.95e-06,0.146,0.842,81.009,158429,4,62.0,2021-05-21T11:59:09Z
KennyHoopla,modern rock/pop punk,hollywood sucks//,hollywood sucks//,1OGVFkHHzgupyil0N386Q5,0.578,0.894,2,-4.671,1,0.0593,7.51e-06,0.383,0.522,139.99,153040,4,58.0,2021-06-20T17:37:06Z
Anberlin,christian alternative rock/christian rock/emo/pop punk/post-hardcore/screamo,Never Take Friendship Personal,The Feel Good Drag,5sTVykpRs4eiZKn96bZogj,0.342,0.677,5,-11.906,0,0.0568,0.00671,0.201,0.501,188.6,207360,4,65.0,2021-06-21T16:54:09Z
Solence,post-screamo,Brothers,Heaven,3Fgd2x7hJ4SoN8pcvwRhqj,0.463,0.8,5,-6.502,0,0.0491,0.0485,0.576,0.485,82.486,218275,4,26.0,2021-06-24T18:36:12Z
The Plot In You,melodic metalcore/metalcore,DISPOSE,FEEL NOTHING,4xDwCYhobDehSBGUmd5H6Y,0.448,0.825,4,-5.307,0,0.0621,0,0.108,0.226,144.17,216827,4,79.0,2021-09-16T16:52:59Z
Sueco,cali rap/pop rap,Paralyzed,Paralyzed,5svL1PkWw8hPEAOdTNLexy,0.587,0.847,0,-5.273,0,0.0594,2.29e-06,0.111,0.376,149.954,162805,4,79.0,2021-09-16T21:18:08Z
Stand Atlantic,anthem emo/modern rock/pixie/pop punk,"deathwish (feat. nothing,nowhere.)","deathwish (feat. nothing,nowhere.)",4pi7qRGw2DDKAJMGHGcZ2O,0.758,0.779,8,-4.405,1,0.038,0,0.109,0.588,124.987,147908,4,67.0,2021-09-28T20:59:55Z
"nothing,nowhere.",emo rap/pop rap/sad rap,Pieces of You,Pieces of You,7CGz9zQ07qHQbqMemymj1h,0.469,0.908,1,-3.15,1,0.0765,0,0.0711,0.656,94.055,182569,4,65.0,2021-10-08T17:55:37Z
Sueco,cali rap/pop rap,SOS (feat. Travis Barker),SOS (feat. Travis Barker),38X7LavheHbSg0UwjRUNcf,0.615,0.785,1,-4.88,1,0.0632,1.19e-05,0.166,0.369,150.03,169600,4,68.0,2021-10-14T14:00:27Z
POORSTACY,emo rap/melodic rap,Hills Have Eyes,Hills Have Eyes,3HUB8GPbaGpIpjRoONLJP4,0.473,0.792,0,-3.171,1,0.0421,0.0495,0.154,0.587,169.975,130588,4,67.0,2021-10-17T17:56:42Z
"nothing,nowhere.",emo rap/pop rap/sad rap,Trauma Factory,nightmare,4ELpTiWFYUgFBzrjqt5Q8e,0.529,0.913,9,-3.843,0,0.0864,0,0.314,0.434,139.906,174023,4,60.0,2021-10-31T20:17:37Z
"nothing,nowhere.",emo rap/pop rap/sad rap,BLOODLUST,DESTRUCTION,75Of04sT6kDbJieFZXYCV3,0.648,0.877,7,-5.102,1,0.0631,0,0.866,0.419,128.049,160758,4,51.0,2021-11-01T20:21:27Z
Zero 9:36,modern rock,...If You Don’t Save Yourself,Adrenaline,5iaTwwgtEyJ7cy6lLTlGBb,0.523,0.783,9,-5.35,0,0.0333,0,0.151,0.283,140.039,204359,4,65.0,2021-11-17T10:52:27Z
Zero 9:36,modern rock,...If You Don’t Save Yourself,The End / Undead,1GodulW331hO1RQTf1KpjD,0.584,0.957,1,-4.789,1,0.13,0,0.407,0.701,108.029,186682,4,59.0,2021-11-17T10:52:35Z
Point North,pop punk,Ghost in My Home,Ghost in My Home,0bjwkqQ0lZSIes3IW7Aeq8,0.426,0.97,4,-3.179,0,0.131,0,0.129,0.424,160.034,200189,4,60.0,2021-11-17T11:58:13Z
Stand Atlantic,anthem emo/modern rock/pixie/pop punk,Coffee at Midnight,Coffee at Midnight,0O5WAeW9fQb0E1sKUi5QZt,0.393,0.953,6,-3.492,1,0.169,0,0.861,0.634,176.938,224867,4,57.0,2021-12-02T20:34:12Z
Papa Roach,alternative metal/nu metal/rap metal/rap rock,Kill The Noise,Kill The Noise,3xr0ZIYqXVKogVu00fJRBX,0.535,0.853,0,-5.635,0,0.0589,0.000112,0.284,0.598,94.985,188127,4,71.0,2021-12-07T17:22:24Z
Bring Me The Horizon,melodic metalcore/metalcore/rock/uk metalcore,DiE4u,DiE4u,2gT72HL4Y84K2Mle3miAMJ,0.355,0.919,7,-3.771,1,0.356,0.000313,0.262,0.259,159.922,207141,4,76.0,2021-12-07T17:24:44Z
Against The Current,neon pop punk/pixie/pop punk,fever,again&again,4hDXe9C6UbApzZhw5AXbC7,0.39,0.754,0,-5.766,1,0.0444,0.000185,0.336,0.176,84.031,196151,4,55.0,2021-12-07T19:51:41Z
